,Text,language,english
1284,Turn up the DRAMA with skyhighmascara cosmic black This formula delivers darker more defined lashes than ever before  Drop a  down below if youll be picking this up on your next drug store run  ,en,Turn up the DRAMA with skyhighmascara cosmic black This formula delivers darker more defined lashes than ever before  Drop a  down below if youll be picking this up on your next drug store run  
1285,What is your favorite liftergloss shade Comment below Shown here is shade bronze from our newest collection These hydrating lippies are perfect to protect against chapped lips this winter Shop it today ,en,What is your favorite liftergloss shade Comment below Shown here is shade bronze from our newest collection These hydrating lippies are perfect to protect against chapped lips this winter Shop it today 
1286,NEW MAKEUP HACK makeupbymaritsa applied our instantagerewind concealer in the shape of glasses   This method is intended to help with dark circles and brighten up the under eyes Try this technique and let us know what you think   maybellinepartner ,en,NEW MAKEUP HACK makeupbymaritsa applied our instantagerewind concealer in the shape of glasses   This method is intended to help with dark circles and brighten up the under eyes Try this technique and let us know what you think   maybellinepartner 
1287,ASMR with our new liftergloss BRONZED collection Shop it online and in stores today makeupasmr ,en,ASMR with our new liftergloss BRONZED collection Shop it online and in stores today makeupasmr 
1288,Gorgeous gorgeous Babellines love a good gloss   liftergloss leaves behind lasting hydration and fullerlooking lips   Which shade is your favorite Shown here are stone and topaz  ,en,Gorgeous gorgeous Babellines love a good gloss   liftergloss leaves behind lasting hydration and fullerlooking lips   Which shade is your favorite Shown here are stone and topaz  
1289,Tattoo Studio Brow Lift in action  Watch miabgalvan achieve beautiful tinted and lifted brows in just  simple steps Double tap if youll be adding it to your makeup collection   maybellinepartner ,en,Tattoo Studio Brow Lift in action  Watch miabgalvan achieve beautiful tinted and lifted brows in just  simple steps Double tap if youll be adding it to your makeup collection   maybellinepartner 
1290,Give your lips the hydration they deserve with our liftergloss lippies Formulated with hyaluronic acid this gloss gives the look of fuller lips and a gorgeous shine Shop our new Bronzed collection today ,en,Give your lips the hydration they deserve with our liftergloss lippies Formulated with hyaluronic acid this gloss gives the look of fuller lips and a gorgeous shine Shop our new Bronzed collection today 
1291,NEW product faves superstayfoundation Tattoo Studio Smokey Gel liner  ultimatte lippies Get ready for a day in NYC with dominiqueallisonx maybellineprtner ,en,NEW product faves superstayfoundation Tattoo Studio Smokey Gel liner  ultimatte lippies Get ready for a day in NYC with dominiqueallisonx maybellineprtner 
1292,We popped off with these  NEW launches alissajanay is wearing our latest and greatest skyhighmascara in cosmic black Tattoo Studio Brow Lift and liftergloss in the shade bronzed Which one are you adding to your cart   maybellinepartner ,en,We popped off with these  NEW launches alissajanay is wearing our latest and greatest skyhighmascara in cosmic black Tattoo Studio Brow Lift and liftergloss in the shade bronzed Which one are you adding to your cart   maybellinepartner 
1293,THAT WAND Our viral skyhighmascara  has a flexible wand that helps to grab each lash and coat it in our lengthening formula Drop a  below if this goto is in your makeup bag ,en,THAT WAND Our viral skyhighmascara  has a flexible wand that helps to grab each lash and coat it in our lengthening formula Drop a  below if this goto is in your makeup bag 
1294,Maybelline in LONDON Which look is your fave day or night Comment below shannonspaldingx  maybellinepartner ,en,Maybelline in LONDON Which look is your fave day or night Comment below shannonspaldingx  maybellinepartner 
1295,uwalk_iglide created this beautiful soft glam using  fitmefoundation instantagerewind concealer skyhighmascara and superstaymatteink shade amazonian  Which one of these fanfavorite products is part of your makeup routine   maybellinerpartner ,en,uwalk_iglide created this beautiful soft glam using  fitmefoundation instantagerewind concealer skyhighmascara and superstaymatteink shade amazonian  Which one of these fanfavorite products is part of your makeup routine   maybellinerpartner 
1296,Lipstick MUSTHAVE Alert Shop our new ultimatte Neoneutral shades inspired by warm earthy tones Available online  instores today ,en,Lipstick MUSTHAVE Alert Shop our new ultimatte Neoneutral shades inspired by warm earthy tones Available online  instores today 
1297,The perfect warm red for the winter Shown here is ultimatte shade more rust Double tap if youd wear this lippie ,en,The perfect warm red for the winter Shown here is ultimatte shade more rust Double tap if youd wear this lippie 
1298,Transfer proof makeup for the WIN  Get  hours of transferresistant wear and a weightless natural finish with superstayactivewear Tag a friend that loves a seamless matte foundation  ,en,Transfer proof makeup for the WIN  Get  hours of transferresistant wear and a weightless natural finish with superstayactivewear Tag a friend that loves a seamless matte foundation  
1299,kushin loves superstayactivewear because its mattifying transferproof longlasting AND left his skin looking FLAWLESS  Have you tried it Comment below if you picked up this foundation   maybellinepartner ,en,kushin loves superstayactivewear because its mattifying transferproof longlasting AND left his skin looking FLAWLESS  Have you tried it Comment below if you picked up this foundation   maybellinepartner 
1300,Waterproof flake free Shop our skyhighmascara for long lifted lashes ,en,Waterproof flake free Shop our skyhighmascara for long lifted lashes 
1301,Looking for a moody lip that lasts up to H Pick up our superstaymatteink shade believer ,en,Looking for a moody lip that lasts up to H Pick up our superstaymatteink shade believer 
1302,__kubiat__ achieves tinted lifted brows with Tattoo Studio Brow Lift Stick  Available in  brow shades for every brow type and a clear formula Head to Maybellinecom to virtually try it on find your perfect match   maybellinepartner ,en,__kubiat__ achieves tinted lifted brows with Tattoo Studio Brow Lift Stick  Available in  brow shades for every brow type and a clear formula Head to Maybellinecom to virtually try it on find your perfect match   maybellinepartner 
1303, SNEAK PEEK Which of these launches are you most excited for in the new year Comment below ,en, SNEAK PEEK Which of these launches are you most excited for in the new year Comment below 
1304,On Mondays we wear CONCEALER  This creamy formula covers dark circles bags and blemishes Which concealer are you wearing today  ,en,On Mondays we wear CONCEALER  This creamy formula covers dark circles bags and blemishes Which concealer are you wearing today  
1305,Watch cakefacehaze try superstayactivewear for the very first time  She achieved great coverage AND a natural finish Tag a friend that needs to add this foundation to their makeup collection  Shown here is the shade  natural beige   maybellinepartner ,en,Watch cakefacehaze try superstayactivewear for the very first time  She achieved great coverage AND a natural finish Tag a friend that needs to add this foundation to their makeup collection  Shown here is the shade  natural beige   maybellinepartner 
1306,Turn up the lash VOLUME with our Colossal curlbounce mascara This memorycurl formula lifts and holds your lashes all day for a curl that wont drop or flake Shop it today ,en,Turn up the lash VOLUME with our Colossal curlbounce mascara This memorycurl formula lifts and holds your lashes all day for a curl that wont drop or flake Shop it today 
